[00:13:42.449 DBG] [T:12] [Rank] [Daily] Reward loaded. season="Daily"/1, uid=1, rank=2, score=30, isRewarded=false, item=[0:0:70]
[00:13:42.449 DBG] [T:12] [Rank] [Daily] Reward loaded. season="Daily"/1, uid=2, rank=1, score=40, isRewarded=false, item=[0:0:100]
[00:13:42.449 DBG] [T:12] [Rank] [Daily] Reward loaded. season="Daily"/1, uid=1000001, rank=3, score=10, isRewarded=false, item=[0:0:50]
[00:13:42.449 DBG] [T:12] [Rank] [Daily] Reward loaded. season="Daily"/12, uid=1000001, rank=1, score=30, isRewarded=false, item=[0:0:100]
[04:09:48.415 INF] [T:7] [PerfMonitor] Time:2026-03-21 19:09:47.416Z CPU=0.1% WS=75.14MB Managed=11.10MB Threads=33
[04:25:34.711 INF] [T:7] [PerfMonitor] Time:2026-03-21 19:25:33.713Z CPU=0.1% WS=75.16MB Managed=11.55MB Threads=34
[04:26:04.713 INF] [T:7] [PerfMonitor] Time:2026-03-21 19:26:03.713Z CPU=0.1% WS=75.16MB Managed=11.98MB Threads=34
[04:28:51.182 INF] [T:7] [PerfMonitor] Time:2026-03-21 19:28:50.181Z CPU=0.0% WS=75.14MB Managed=12.43MB Threads=33
[04:29:21.181 INF] [T:7] [PerfMonitor] Time:2026-03-21 19:29:20.182Z CPU=0.1% WS=75.14MB Managed=12.87MB Threads=33
[04:45:25.248 INF] [T:7] [PerfMonitor] Time:2026-03-21 19:45:25.248Z CPU=0.0% WS=75.14MB Managed=13.34MB Threads=33
[04:45:55.248 INF] [T:7] [PerfMonitor] Time:2026-03-21 19:45:54.247Z CPU=0.0% WS=75.14MB Managed=13.76MB Threads=33
[05:03:10.411 INF] [T:7] [PerfMonitor] Time:2026-03-21 20:03:09.412Z CPU=0.1% WS=75.14MB Managed=14.19MB Threads=33
[05:03:40.411 INF] [T:7] [PerfMonitor] Time:2026-03-21 20:03:39.411Z CPU=0.1% WS=75.14MB Managed=14.66MB Threads=33
[05:20:18.767 INF] [T:7] [PerfMonitor] Time:2026-03-21 20:20:17.765Z CPU=0.0% WS=75.14MB Managed=15.07MB Threads=33
[05:20:48.769 INF] [T:7] [PerfMonitor] Time:2026-03-21 20:20:47.767Z CPU=0.1% WS=75.14MB Managed=15.53MB Threads=33
[05:37:11.020 INF] [T:7] [PerfMonitor] Time:2026-03-21 20:37:10.019Z CPU=0.1% WS=74.20MB Managed=15.98MB Threads=33
[05:37:41.019 INF] [T:7] [PerfMonitor] Time:2026-03-21 20:37:40.019Z CPU=0.1% WS=74.20MB Managed=16.43MB Threads=33
[05:55:33.452 INF] [T:7] [PerfMonitor] Time:2026-03-21 20:55:32.450Z CPU=0.1% WS=68.89MB Managed=16.87MB Threads=33
[06:11:02.826 INF] [T:7] [PerfMonitor] Time:2026-03-21 21:11:01.826Z CPU=0.0% WS=68.89MB Managed=17.32MB Threads=33
[06:11:32.824 INF] [T:7] [PerfMonitor] Time:2026-03-21 21:11:31.825Z CPU=0.1% WS=68.91MB Managed=17.77MB Threads=34
[06:27:42.881 INF] [T:7] [PerfMonitor] Time:2026-03-21 21:27:41.882Z CPU=0.1% WS=68.89MB Managed=10.56MB Threads=33
[06:28:12.882 INF] [T:7] [PerfMonitor] Time:2026-03-21 21:28:11.881Z CPU=0.1% WS=68.89MB Managed=11.02MB Threads=33
[06:28:56.038 INF] [T:7] [PerfMonitor] Time:2026-03-21 21:28:55.038Z CPU=0.1% WS=68.89MB Managed=11.45MB Threads=33
[06:29:26.039 INF] [T:7] [PerfMonitor] Time:2026-03-21 21:29:25.039Z CPU=0.1% WS=68.91MB Managed=11.90MB Threads=34
[06:45:58.195 INF] [T:7] [PerfMonitor] Time:2026-03-21 21:45:57.195Z CPU=0.1% WS=68.89MB Managed=12.35MB Threads=33
[06:46:28.196 INF] [T:7] [PerfMonitor] Time:2026-03-21 21:46:27.196Z CPU=0.1% WS=68.89MB Managed=12.77MB Threads=33
[07:00:23.495 INF] [T:7] [PerfMonitor] Time:2026-03-21 22:00:22.495Z CPU=0.1% WS=68.89MB Managed=13.23MB Threads=33
[07:00:53.495 INF] [T:7] [PerfMonitor] Time:2026-03-21 22:00:52.494Z CPU=0.1% WS=68.92MB Managed=13.68MB Threads=35
[07:02:22.757 INF] [T:7] [PerfMonitor] Time:2026-03-21 22:02:21.759Z CPU=0.1% WS=68.95MB Managed=14.14MB Threads=34
[07:02:52.758 INF] [T:7] [PerfMonitor] Time:2026-03-21 22:02:51.759Z CPU=0.1% WS=68.94MB Managed=14.57MB Threads=33
[07:20:35.900 INF] [T:7] [PerfMonitor] Time:2026-03-21 22:20:34.911Z CPU=0.0% WS=68.94MB Managed=15.02MB Threads=33
[07:21:05.900 INF] [T:7] [PerfMonitor] Time:2026-03-21 22:21:04.899Z CPU=0.1% WS=68.94MB Managed=15.45MB Threads=33
[07:30:06.257 INF] [T:7] [PerfMonitor] Time:2026-03-21 22:30:05.256Z CPU=0.1% WS=68.95MB Managed=15.90MB Threads=34
[07:46:03.299 INF] [T:7] [PerfMonitor] Time:2026-03-21 22:46:03.299Z CPU=0.0% WS=68.94MB Managed=16.36MB Threads=33
[07:46:33.235 INF] [T:7] [PerfMonitor] Time:2026-03-21 22:46:32.235Z CPU=0.1% WS=68.94MB Managed=16.79MB Threads=33
[07:47:03.235 INF] [T:7] [PerfMonitor] Time:2026-03-21 22:47:02.235Z CPU=0.1% WS=68.95MB Managed=17.22MB Threads=34
[08:02:40.784 INF] [T:7] [PerfMonitor] Time:2026-03-21 23:02:39.784Z CPU=0.1% WS=68.94MB Managed=17.65MB Threads=33
[08:03:10.784 INF] [T:7] [PerfMonitor] Time:2026-03-21 23:03:09.786Z CPU=0.1% WS=68.94MB Managed=18.09MB Threads=33
[08:19:15.980 INF] [T:7] [PerfMonitor] Time:2026-03-21 23:19:14.980Z CPU=0.0% WS=69.09MB Managed=11.03MB Threads=35
[08:30:46.045 INF] [T:7] [PerfMonitor] Time:2026-03-21 23:30:45.047Z CPU=0.1% WS=69.06MB Managed=11.47MB Threads=33
[08:31:16.046 INF] [T:7] [PerfMonitor] Time:2026-03-21 23:31:15.047Z CPU=0.1% WS=69.06MB Managed=11.92MB Threads=33
[08:47:20.206 INF] [T:7] [PerfMonitor] Time:2026-03-21 23:47:19.208Z CPU=0.0% WS=69.06MB Managed=12.36MB Threads=33
[08:47:50.209 INF] [T:7] [PerfMonitor] Time:2026-03-21 23:47:49.207Z CPU=0.0% WS=69.06MB Managed=12.80MB Threads=33
[08:48:20.209 INF] [T:7] [PerfMonitor] Time:2026-03-21 23:48:19.209Z CPU=0.0% WS=69.06MB Managed=13.23MB Threads=33
[09:03:24.426 DBG] [T:12] [Rank] [Daily] Reward loaded. season="Daily"/1, uid=1, rank=2, score=30, isRewarded=false, item=[0:0:70]
[09:03:24.426 DBG] [T:12] [Rank] [Daily] Reward loaded. season="Daily"/1, uid=2, rank=1, score=40, isRewarded=false, item=[0:0:100]
[09:03:24.426 DBG] [T:12] [Rank] [Daily] Reward loaded. season="Daily"/1, uid=1000001, rank=3, score=10, isRewarded=false, item=[0:0:50]
[09:03:24.426 DBG] [T:12] [Rank] [Daily] Reward loaded. season="Daily"/12, uid=1000001, rank=1, score=30, isRewarded=false, item=[0:0:100]
[09:03:53.023 INF] [T:7] [PerfMonitor] Time:2026-03-22 00:03:52.023Z CPU=0.1% WS=73.47MB Managed=14.79MB Threads=34
[09:22:15.291 INF] [T:7] [PerfMonitor] Time:2026-03-22 00:22:14.289Z CPU=0.1% WS=73.44MB Managed=15.24MB Threads=33
[09:22:45.291 INF] [T:7] [PerfMonitor] Time:2026-03-22 00:22:44.289Z CPU=0.1% WS=73.47MB Managed=15.69MB Threads=34
[09:31:53.357 INF] [T:7] [PerfMonitor] Time:2026-03-22 00:31:52.358Z CPU=0.1% WS=73.45MB Managed=16.14MB Threads=33
[09:32:23.358 INF] [T:7] [PerfMonitor] Time:2026-03-22 00:32:22.356Z CPU=0.1% WS=73.53MB Managed=16.59MB Threads=34
[09:49:59.529 INF] [T:7] [PerfMonitor] Time:2026-03-22 00:49:58.529Z CPU=0.1% WS=73.52MB Managed=17.04MB Threads=34
[09:50:29.530 INF] [T:7] [PerfMonitor] Time:2026-03-22 00:50:28.529Z CPU=0.1% WS=73.48MB Managed=17.50MB Threads=32
[09:56:44.603 INF] [T:7] [PerfMonitor] Time:2026-03-22 00:56:43.602Z CPU=0.0% WS=53.67MB Managed=17.93MB Threads=33
[09:57:14.603 INF] [T:7] [PerfMonitor] Time:2026-03-22 00:57:13.603Z CPU=0.1% WS=63.64MB Managed=10.77MB Threads=33
[09:57:44.604 INF] [T:7] [PerfMonitor] Time:2026-03-22 00:57:43.603Z CPU=0.1% WS=64.02MB Managed=11.24MB Threads=35
[09:58:14.604 INF] [T:7] [PerfMonitor] Time:2026-03-22 00:58:13.603Z CPU=0.0% WS=64.19MB Managed=11.69MB Threads=35
[09:58:44.604 INF] [T:7] [PerfMonitor] Time:2026-03-22 00:58:43.604Z CPU=0.1% WS=64.19MB Managed=12.14MB Threads=35
[09:59:14.604 INF] [T:7] [PerfMonitor] Time:2026-03-22 00:59:13.604Z CPU=0.1% WS=64.19MB Managed=12.57MB Threads=34
[09:59:44.604 INF] [T:7] [PerfMonitor] Time:2026-03-22 00:59:43.603Z CPU=0.0% WS=64.20MB Managed=13.02MB Threads=35
[10:00:14.605 INF] [T:7] [PerfMonitor] Time:2026-03-22 01:00:13.604Z CPU=0.1% WS=64.28MB Managed=13.50MB Threads=35
[10:00:44.604 INF] [T:7] [PerfMonitor] Time:2026-03-22 01:00:43.604Z CPU=0.1% WS=67.36MB Managed=13.95MB Threads=34
[10:01:14.605 INF] [T:7] [PerfMonitor] Time:2026-03-22 01:01:13.605Z CPU=0.1% WS=67.38MB Managed=14.39MB Threads=34
[10:01:44.605 INF] [T:7] [PerfMonitor] Time:2026-03-22 01:01:43.605Z CPU=0.1% WS=67.39MB Managed=14.85MB Threads=34
[10:02:14.606 INF] [T:7] [PerfMonitor] Time:2026-03-22 01:02:14.605Z CPU=0.1% WS=67.41MB Managed=15.33MB Threads=34
[10:02:44.605 INF] [T:7] [PerfMonitor] Time:2026-03-22 01:02:43.606Z CPU=0.1% WS=67.45MB Managed=15.76MB Threads=34
[10:03:14.605 INF] [T:7] [PerfMonitor] Time:2026-03-22 01:03:14.604Z CPU=0.1% WS=67.53MB Managed=16.25MB Threads=36
[10:03:44.606 INF] [T:7] [PerfMonitor] Time:2026-03-22 01:03:44.606Z CPU=0.1% WS=67.58MB Managed=16.70MB Threads=36
[10:04:14.606 INF] [T:7] [PerfMonitor] Time:2026-03-22 01:04:13.607Z CPU=0.1% WS=67.58MB Managed=17.15MB Threads=35
[10:04:44.606 INF] [T:7] [PerfMonitor] Time:2026-03-22 01:04:44.606Z CPU=0.1% WS=67.59MB Managed=17.60MB Threads=34
[10:05:14.607 INF] [T:7] [PerfMonitor] Time:2026-03-22 01:05:13.605Z CPU=0.1% WS=67.59MB Managed=18.03MB Threads=33
[10:05:44.607 INF] [T:7] [PerfMonitor] Time:2026-03-22 01:05:43.606Z CPU=0.1% WS=67.73MB Managed=10.95MB Threads=35
[10:06:14.606 INF] [T:7] [PerfMonitor] Time:2026-03-22 01:06:13.607Z CPU=0.0% WS=67.72MB Managed=11.42MB Threads=34
[10:06:44.607 INF] [T:7] [PerfMonitor] Time:2026-03-22 01:06:43.607Z CPU=0.1% WS=67.72MB Managed=11.86MB Threads=34
[10:07:14.608 INF] [T:7] [PerfMonitor] Time:2026-03-22 01:07:14.608Z CPU=0.1% WS=67.72MB Managed=12.32MB Threads=34
[10:07:44.607 INF] [T:7] [PerfMonitor] Time:2026-03-22 01:07:43.607Z CPU=0.1% WS=67.72MB Managed=12.76MB Threads=34
[10:08:14.608 INF] [T:7] [PerfMonitor] Time:2026-03-22 01:08:14.608Z CPU=0.1% WS=67.72MB Managed=13.22MB Threads=34
[10:08:44.608 INF] [T:7] [PerfMonitor] Time:2026-03-22 01:08:44.608Z CPU=0.1% WS=67.73MB Managed=13.68MB Threads=35
[10:09:14.608 INF] [T:7] [PerfMonitor] Time:2026-03-22 01:09:13.608Z CPU=0.1% WS=67.72MB Managed=14.11MB Threads=35
